assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	6	8	t	1	1.234567901	0.52	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	5	9	t	1	3.703703704	0.49	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	5	8	t	1	3.703703704	0.44	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	4	8	t	1	11.11111111	0.53	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	4	9	t	1	11.11111111	0.58	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	3	8	t	1	33.33333333	0.62	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	3	9	t	1	33.33333333	0.69	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	2	8	t	1	100	1.42	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isazofos	42509-80-8	100	mM	20130320.Plate.2	2	9	t	1	100	1.36	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	7	5	t	1	0.411522634	0.27	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	7	4	t	1	0.411522634	0.26	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	6	5	t	1	1.234567901	0.27	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	6	4	t	1	1.234567901	0.28	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	5	4	t	1	3.703703704	0.23	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	5	5	t	1	3.703703704	0.33	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	4	4	t	1	11.11111111	0.3	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	4	5	t	1	11.11111111	0.32	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	3	4	t	1	33.33333333	0.32	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	3	5	t	1	33.33333333	0.32	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	2	5	t	1	100	0.5	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Isoeugenol	97-54-1	100	mM	02Apr2014.Plate.10	2	4	t	1	100	0.39	2900-100644 TO3 DR 02Apr2014 Plate 10_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	7	8	t	1	0.041152263	0.48	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	7	9	t	1	0.041152263	0.51	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	6	8	t	1	0.12345679	0.52	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	6	9	t	1	0.12345679	0.49	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	5	9	t	1	0.37037037	0.55	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	5	8	t	1	0.37037037	0.55	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	4	8	t	1	1.111111111	0.56	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	4	9	t	1	1.111111111	0.61	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	3	9	t	1	3.333333333	0.48	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	3	8	t	1	3.333333333	0.52	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	2	8	t	1	10	0.49	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Lactofen	77501-63-4	100	mM	20130320.Plate.9	2	9	t	1	10	0.41	DH_ToxCast_1 CR 20130320 Plate 9.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	7	6	t	1	0.411522634	0.46	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	7	7	t	1	0.411522634	0.48	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	6	6	t	1	1.234567901	0.43	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	6	7	t	1	1.234567901	0.41	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	5	7	t	1	3.703703704	0.39	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	5	6	t	1	3.703703704	0.48	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	4	7	t	1	11.11111111	0.64	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	4	6	t	1	11.11111111	0.68	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	3	6	t	1	33.33333333	1.06	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	3	7	t	1	33.33333333	1.1	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	2	6	t	1	100	1.81	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Malathion	121-75-5	100	mM	20130320.Plate.15	2	7	t	1	100	1.41	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	7	10	t	1	0.411111111	0.38	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	7	11	t	1	0.411111111	0.38	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	6	11	t	1	1.233333333	0.33	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	6	10	t	1	1.233333333	0.39	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	5	10	t	1	3.7	0.35	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	5	11	t	1	3.7	0.26	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	4	10	t	1	11.1	0.25	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	4	11	t	1	11.1	0.22	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	3	11	t	1	33.3	0.21	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	3	10	t	1	33.3	0.32	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	2	10	t	1	99.9	0.28	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Mepanipyrim	110235-47-7	99.9000015258789	mM	09Apr2014.Plate.3	2	11	t	1	99.9	0.26	2900-100644 TO3 DR 09Apr2014 Plate 3_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	7	6	t	1	0.411522634	1.11	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	7	4	t	1	0.411522634	0.34	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	7	5	t	1	0.411522634	0.31	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	7	7	t	1	0.411522634	0.98	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	6	4	t	1	1.234567901	0.3	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	6	7	t	1	1.234567901	1.03	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	6	5	t	1	1.234567901	0.37	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	6	6	t	1	1.234567901	1.02	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	5	7	t	1	3.703666667	1.17	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	5	5	t	1	3.703666667	0.32	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	5	6	t	1	3.703666667	1.17	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	5	4	t	1	3.703666667	0.32	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	4	4	t	1	11.111	0.27	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	4	6	t	1	11.111	1.01	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	4	5	t	1	11.111	0.25	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	4	7	t	1	11.111	1	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	3	7	t	1	33.33333333	1.79	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	3	6	t	1	33.33333333	1.69	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	3	4	t	1	33.33333333	0.39	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	3	5	t	1	33.33333333	0.39	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	2	5	t	1	100	1.48	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	2	7	t	1	100	2.8	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	03Sep2014.Plate.7	2	4	t	1	100	1.52	2900-TO3 PhIII E1K Set 2 86 DR 03Sep2014 Plate 7_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methiocarb	2032-65-7	100	mM	10Jun2015.Plate.26	2	6	t	1	100	2.85	2900-TO3 165 DR 10Jun2015 Plate 26A.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	7	10	t	1	0.411522634	0.3	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	7	11	t	1	0.411522634	0.35	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	6	10	t	1	1.234567901	0.28	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	6	11	t	1	1.234567901	0.34	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	5	11	t	1	3.703703704	0.34	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	5	10	t	1	3.703703704	0.28	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	4	10	t	1	11.11111111	0.43	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	4	11	t	1	11.11111111	0.42	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	3	11	t	1	33.33333333	0.93	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	3	10	t	1	33.33333333	0.61	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	2	10	t	1	100	8.34	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl 3-methylorsellinate	4707-47-5	100	mM	09Apr2014.Plate.33	2	11	t	1	100	9.42	2900-100644 TO3 DR 09Apr2014 Plate 33_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	7	7	t	1	0.411522634	0.28	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	7	6	t	1	0.411522634	0.31	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	6	6	t	1	1.234567901	0.29	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	6	7	t	1	1.234567901	0.4	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	5	6	t	1	3.703703704	0.54	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	5	7	t	1	3.703703704	0.6	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	4	7	t	1	11.11111111	0.8	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	4	6	t	1	11.11111111	0.76	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	3	7	t	1	33.33333333	0.91	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	3	6	t	1	33.33333333	0.96	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	2	6	t	1	100	1.46	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methyl parathion	298-00-0	100	mM	20130321.Plate.7	2	7	t	1	100	1.63	DH_ToxCast_1 CR 20130321 Plate 7.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	7	10	t	1	0.411522634	0.31	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	7	11	t	1	0.411522634	0.31	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	6	10	t	1	1.234567901	0.27	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	6	11	t	1	1.234567901	0.29	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	5	11	t	1	3.703703704	0.33	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	5	10	t	1	3.703703704	0.27	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	4	11	t	1	11.11111111	0.36	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	4	10	t	1	11.11111111	0.34	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	3	10	t	1	33.33333333	0.41	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	3	11	t	1	33.33333333	0.43	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	2	10	t	1	100	0.94	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Methylparaben	99-76-3	100	mM	02Apr2014.Plate.28	2	11	t	1	100	1.13	2900-100644 TO3 DR 02Apr2014 Plate 28_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	7	10	t	1	0.041152263	0.26	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	7	11	t	1	0.041152263	0.32	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	6	11	t	1	0.12345679	0.31	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	6	10	t	1	0.12345679	0.28	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	5	11	t	1	0.37037037	0.29	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	5	10	t	1	0.37037037	0.26	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	4	10	t	1	1.111111111	0.24	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	4	11	t	1	1.111111111	0.27	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	3	11	t	1	3.333333333	0.2	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	3	10	t	1	3.333333333	0.21	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	2	11	t	1	10	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	MK-968	NOCAS_47334	100	mM	02Apr2014.Plate.27	2	10	t	1	10	0.14142135623731	2900-100644 TO3 DR 02Apr2014 Plate 27_Cyprotex.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	7	4	t	1	0.411522634	0.48	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	7	5	t	1	0.411522634	0.43	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	6	5	t	1	1.234567901	0.37	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	6	4	t	1	1.234567901	0.42	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	5	4	t	1	3.703703704	0.43	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	5	5	t	1	3.703703704	0.38	DH_ToxCast_1 CR 20130320 Plate 14.csv
CEETOX_H295R_PROG	Progesterone	Molinate	2212-67-1	100	mM	20130320.Plate.14	4	4	t	1	11.11111111	0.37	DH_ToxCast_1 CR 20130320 Plate 14.csv
